Park,Name,ShortName,Unit Code,Park Type,Region,State,Year,Month,Date,Season,Recreation Visits,Tent Campers,RV Campers,Backcountry Campers,Latitude,Longitude
Bryce Canyon NP,Bryce Canyon National Park,Bryce Canyon,BRCA,National Park,Intermountain,UT,2021,12,Dec 1 2021,Winter,44531,403,365,6,37.57,-112.18
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,1,Jan 1 2012,Winter,5822,176,81,187,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,2,Feb 1 2012,Winter,6852,247,147,163,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,3,Mar 1 2012,Spring,33917,4118,601,4188,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,4,Apr 1 2012,Spring,53944,1667,1198,7539,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,5,May 1 2012,Spring,66010,1576,1167,10105,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,6,Jun 1 2012,Summer,49661,1174,705,5576,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,7,Jul 1 2012,Summer,49577,960,325,5759,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,8,Aug 1 2012,Summer,53677,961,309,5501,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,9,Sep 1 2012,Autumn,63748,1594,872,6968,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,10,Oct 1 2012,Autumn,47675,1746,1362,8392,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,11,Nov 1 2012,Autumn,15482,448,381,3714,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2012,12,Dec 1 2012,Winter,6587,179,127,454,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,1,Jan 1 2013,Winter,3617,90,213,134,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,2,Feb 1 2013,Winter,6495,91,101,89,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,3,Mar 1 2013,Spring,35930,1542,730,5192,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,4,Apr 1 2013,Spring,54979,1706,1200,8521,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,5,May 1 2013,Spring,75369,1879,1226,10474,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,6,Jun 1 2013,Summer,53996,1339,909,6462,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,7,Jul 1 2013,Summer,69681,1038,322,5734,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,8,Aug 1 2013,Summer,41655,1381,524,4842,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,9,Sep 1 2013,Autumn,64496,1597,1143,7729,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,10,Oct 1 2013,Autumn,34508,1301,995,8182,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,11,Nov 1 2013,Autumn,16368,868,621,3111,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2013,12,Dec 1 2013,Winter,5148,181,89,221,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,1,Jan 1 2014,Winter,5182,99,247,53,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,2,Feb 1 2014,Winter,15632,96,106,176,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,3,Mar 1 2014,Spring,44311,1698,707,6218,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,4,Apr 1 2014,Spring,64543,1910,1326,10602,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,5,May 1 2014,Spring,66015,1912,1271,12456,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,6,Jun 1 2014,Summer,68550,1533,884,7422,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,7,Jul 1 2014,Summer,56662,1088,342,6278,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,8,Aug 1 2014,Summer,57457,1729,552,6197,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,9,Sep 1 2014,Autumn,68430,2031,1132,9700,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,10,Oct 1 2014,Autumn,65256,1828,1583,13120,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,11,Nov 1 2014,Autumn,22130,828,590,4931,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2014,12,Dec 1 2014,Winter,8263,140,70,365,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,1,Jan 1 2015,Winter,6376,147,64,102,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,2,Feb 1 2015,Winter,10550,283,176,293,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,3,Mar 1 2015,Spring,47529,1315,469,7032,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,4,Apr 1 2015,Spring,73625,1854,1172,10030,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,5,May 1 2015,Spring,91284,1879,1344,12333,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,6,Jun 1 2015,Summer,75578,1457,926,10120,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,7,Jul 1 2015,Summer,69008,1116,392,5869,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,8,Aug 1 2015,Summer,76100,1292,468,5227,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,9,Sep 1 2015,Autumn,82163,1619,1213,10242,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,10,Oct 1 2015,Autumn,69966,1833,1695,10291,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,11,Nov 1 2015,Autumn,22100,614,503,2751,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2015,12,Dec 1 2015,Winter,10328,229,48,98,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,1,Jan 1 2016,Winter,5050,147,31,54,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,2,Feb 1 2016,Winter,14360,288,176,139,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,3,Mar 1 2016,Spring,47993,1528,674,10148,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,4,Apr 1 2016,Spring,97038,1846,1198,12983,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,5,May 1 2016,Spring,128507,1929,1170,14779,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,6,Jun 1 2016,Summer,111544,1334,842,9452,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,7,Jul 1 2016,Summer,77543,789,378,6612,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,8,Aug 1 2016,Summer,72813,1292,477,6010,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,9,Sep 1 2016,Autumn,94864,1681,1225,11359,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,10,Oct 1 2016,Autumn,82181,1769,1194,10593,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,11,Nov 1 2016,Autumn,29856,758,772,3624,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2016,12,Dec 1 2016,Winter,14469,152,151,474,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,1,Jan 1 2017,Winter,7434,102,100,75,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,2,Feb 1 2017,Winter,18698,230,289,702,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,3,Mar 1 2017,Spring,65115,1435,777,9092,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,4,Apr 1 2017,Spring,82159,1801,1046,12485,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,5,May 1 2017,Spring,107756,1604,1039,14122,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,6,Jun 1 2017,Summer,87253,1628,1052,8952,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,7,Jul 1 2017,Summer,75465,1066,409,6256,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,8,Aug 1 2017,Summer,78510,1390,499,5256,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,9,Sep 1 2017,Autumn,91372,1790,967,10241,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,10,Oct 1 2017,Autumn,81386,1587,1393,10343,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,11,Nov 1 2017,Autumn,33138,756,722,4289,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2017,12,Dec 1 2017,Winter,13985,176,226,375,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,1,Jan 1 2018,Winter,9575,123,189,149,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,2,Feb 1 2018,Winter,14323,189,255,470,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,3,Mar 1 2018,Spring,66521,1544,948,9119,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,4,Apr 1 2018,Spring,88731,1653,1438,12185,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,5,May 1 2018,Spring,106796,1691,1389,13963,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,6,Jun 1 2018,Summer,85834,1664,1576,7606,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,7,Jul 1 2018,Summer,68150,926,384,5093,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,8,Aug 1 2018,Summer,74737,1135,488,5036,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,9,Sep 1 2018,Autumn,96447,1731,1222,9364,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,10,Oct 1 2018,Autumn,81353,1570,1642,10372,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,11,Nov 1 2018,Autumn,35062,816,801,4707,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2018,12,Dec 1 2018,Winter,11920,179,185,311,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,1,Jan 1 2019,Winter,7146,36,79,115,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,2,Feb 1 2019,Winter,9705,122,168,432,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,3,Mar 1 2019,Spring,60792,770,580,7892,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,4,Apr 1 2019,Spring,89861,1254,1226,11896,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,5,May 1 2019,Spring,114464,1336,1168,13517,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,6,Jun 1 2019,Summer,92295,1574,834,8754,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,7,Jul 1 2019,Summer,64672,616,218,4840,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,8,Aug 1 2019,Summer,69297,448,232,5415,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,9,Sep 1 2019,Autumn,97817,1257,1201,9614,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,10,Oct 1 2019,Autumn,82642,1117,1392,11086,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,11,Nov 1 2019,Autumn,31582,526,557,3674,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2019,12,Dec 1 2019,Winter,13723,79,130,460,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,1,Jan 1 2020,Winter,9051,67,84,120,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,2,Feb 1 2020,Winter,12120,163,230,339,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,3,Mar 1 2020,Spring,14490,636,409,5468,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,4,Apr 1 2020,Spring,0,0,0,0,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,5,May 1 2020,Spring,6304,0,0,549,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,6,Jun 1 2020,Summer,63685,0,0,8041,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,7,Jul 1 2020,Summer,70480,529,339,5397,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,8,Aug 1 2020,Summer,59334,781,224,5292,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,9,Sep 1 2020,Autumn,74444,1288,826,13180,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,10,Oct 1 2020,Autumn,107063,1254,1257,15382,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,11,Nov 1 2020,Autumn,52831,715,749,5564,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2020,12,Dec 1 2020,Winter,24112,173,295,468,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2021,1,Jan 1 2021,Winter,18837,192,250,229,38.2,-109.93
Canyonlands NP,Canyonlands National Park,Canyonlands,CANY,National Park,Intermountain,UT,2021,2,Feb 1 2021,Winter,20164,149,245,1268,38.2,-109.93
